"id","Expense_id","Expense_particular","Party","Total_amount","Paid_amount","Due_amount","Payment_date","Created_at","Updated_at"
2668,2,"frying oil","mumtaz",2150,2150,0,"2023-03-21","2023-03-21 11:29:26",NULL
2669,1,"bike fuel","Texas Energies",500,500,0,"2023-03-21","2023-03-21 12:12:15",NULL
2670,5,"Chicken Supply","Sympha Farm",8800,8800,0,"2023-03-21","2023-03-21 13:02:43",NULL
2671,5,"semolina floor","Spice World Limited",3030,3030,0,"2023-03-21","2023-03-22 11:51:01",NULL
2672,5,"titus fish","east african seafood",2600,2600,0,"2023-03-21","2023-03-22 11:51:55",NULL
2673,5,"tilapia","Victory Farms",6356,6356,0,"2023-03-22","2023-03-22 11:53:20",NULL
2674,5,"white onion","farm",1925,1925,0,"2023-03-22","2023-03-22 11:54:39",NULL
2675,5,"Vegetables Stock Purchase","Market",1200,1200,0,"2023-03-22","2023-03-22 11:56:47",NULL
2676,5,"Tomatoes purchase","Huho Farm",2940,2940,0,"2023-03-22","2023-03-22 11:57:46",NULL
2677,2,"stretch wrap","Kitengela Kichinjio",2000,2000,0,"2023-03-22","2023-03-22 11:58:38",NULL
2678,2,"Electricity token purchase","Edermann",1500,1500,0,"2023-03-22","2023-03-22 13:15:47",NULL
2679,2,"Water bill","Edermann",1000,1000,0,"2023-03-23","2023-03-23 10:18:15",NULL
2680,5,"Vegetables Stock Purchase","Market",2110,2110,0,"2023-03-23","2023-03-23 10:20:31",NULL
2681,5,"Chicken Supply","Sympha Farm",4400,4400,0,"2023-03-23","2023-03-23 10:21:20",NULL
2682,5,"Steak Purchase","george njoroge",960,960,0,"2023-03-23","2023-03-23 10:25:19",NULL
2683,5,"Matumbo Purchase","george njoroge",1800,1800,0,"2023-03-25","2023-03-23 11:30:49",NULL
2684,2,"Knives Sharpening","kim",120,120,0,"2023-03-23","2023-03-23 11:43:05",NULL
2685,2,"packangings","mlolongo",560,560,0,"2023-03-24","2023-03-24 09:43:12",NULL
2686,5,"Vegetables Stock Purchase","Market",1000,1000,0,"2023-03-24","2023-03-24 09:44:49",NULL
2687,5,"tilapia","Victory Farms",1603,1603,0,"2023-03-24","2023-03-24 09:47:05",NULL
2688,2,"Airtime Purchase","mpesa",500,500,0,"2023-03-24","2023-03-24 09:48:04",NULL
2689,1,"bike fuel","Gas and Go",500,500,0,"2023-03-24","2023-03-24 09:50:16",NULL
2690,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2023-03-18","2023-03-24 09:53:48",NULL
2691,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2023-03-19","2023-03-24 09:54:20",NULL
2692,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2023-03-22","2023-03-24 09:55:33",NULL
2693,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2023-03-23","2023-03-24 11:20:22",NULL
2694,2,"omo purshase","Mamken Shop",30,30,0,"2023-03-24","2023-03-24 11:53:13",NULL
2695,2,"omo purshase","Mamken Shop",50,50,0,"2023-03-22","2023-03-24 11:54:51",NULL
2696,2,"omo purshase","Mamken Shop",50,50,0,"2023-03-18","2023-03-24 11:55:05",NULL
2697,2,"drinking water purchase","Country water",50,50,0,"2023-03-23","2023-03-24 11:56:23",NULL
2698,2,"drinking water purchase","Country water",50,50,0,"2023-03-24","2023-03-24 11:57:48",NULL
2699,2,"drinking water purchase","Country water",50,50,0,"2023-03-18","2023-03-24 11:59:17",NULL
2700,2,"Gloves purchase","foodplus",109,109,0,"2023-03-21","2023-03-24 12:01:26",NULL
2701,2,"packangings","foodplus",99,99,0,"2023-03-21","2023-03-24 12:02:43",NULL
2702,5,"steak ki","Burma",10560,10560,0,"2023-03-22","2023-03-24 12:12:59",NULL
2703,5,"minced meat steak","Burma",6300,6300,0,"2023-03-22","2023-03-24 12:13:57",NULL
2704,5,"Goat Meat Supply","isatu",4950,4950,0,"2023-03-22","2023-03-24 12:15:23",NULL
2705,2,"Serviettes Purchase","Mamken Shop",120,120,0,"2023-03-24","2023-03-24 13:19:12",NULL
2706,5,"Chicken Supply","Sympha Farm",5720,5720,0,"2023-03-24","2023-03-24 13:49:33",NULL
2707,5,"Tomatoes purchase","Huho Farm",2805,2805,0,"2023-03-24","2023-03-25 11:10:18",NULL
2708,5,"tilapia","Victory Farms",5539,5539,0,"2023-03-25","2023-03-25 11:11:45",NULL
2709,2,"Electricity token purchase","Edermann",2000,2000,0,"2023-03-25","2023-03-25 11:13:22",NULL
2710,5,"tilapia","harvest kitengela",5822,5822,0,"2023-03-25","2023-03-25 12:29:17",NULL
2711,2,"drinking water purchase","Country water",50,50,0,"2023-03-22","2023-03-25 12:30:34",NULL
2712,5,"Vegetables Stock Purchase","Market",2910,2910,0,"2023-03-25","2023-03-25 12:31:58",NULL
2714,5,"Goat Meat Supply","isatu",5400,5400,0,"2023-03-26","2023-03-25 12:35:06",NULL
2715,5,"Steak Purchase","Burma",11040,11040,0,"2023-03-25","2023-03-25 12:43:25",NULL
2716,1,"steak delivery","rider",600,600,0,"2023-03-25","2023-03-25 12:44:17",NULL
2717,5,"Liver & matumbo Purchase","george njoroge",5200,5200,0,"2023-03-25","2023-03-25 14:04:56",NULL
2718,5,"tilapia","Victory Farms",3159,3159,0,"2023-03-27","2023-03-28 05:26:17",NULL
2719,5,"Vegetables Stock Purchase","marikiti",3620,3620,0,"2023-03-27","2023-03-28 05:31:49",NULL
2720,5,"Vegetables Stock Purchase","Market",1175,1175,0,"2023-03-27","2023-03-28 05:37:24",NULL
2721,1,"bike fuel","Texas Energies",500,500,0,"2023-03-28","2023-03-28 05:38:12",NULL
2722,5,"Chicken Supply","Sympha Farm",4400,4400,0,"2023-03-27","2023-03-28 05:40:07",NULL
2723,5,"Vegetables Stock Purchase","Market",1210,1210,0,"2023-03-29","2023-03-29 12:52:28",NULL
2725,5,"tilapia","Victory Farms",8366,8366,0,"2023-03-29","2023-03-29 12:54:23",NULL
2726,5,"Vegetables Stock Purchase","Market",940,940,0,"2023-03-30","2023-03-30 08:46:21",NULL
2727,5,"Chicken Supply","Sympha Farm",4400,4400,0,"2023-03-30","2023-03-30 08:47:04",NULL
2728,5,"Goat Meat Supply","isatu",4275,4275,0,"2023-03-28","2023-03-30 08:49:11",NULL
2729,5,"Steak Purchase","Burma",15360,15360,0,"2023-03-28","2023-03-30 08:54:12",NULL
2730,5,"minced meat steak","Burma",6000,6000,0,"2023-03-28","2023-03-30 08:55:11",NULL
2731,5,"Liver & matumbo Purchase","george njoronge",6000,6000,0,"2023-03-28","2023-03-30 08:57:15",NULL
2732,5,"Meat stock supply","Burma",30150,30150,0,"2023-03-28","2023-03-30 08:59:02",NULL
2733,2,"Gas Purchase","Damao Minimart",2900,2900,0,"2023-03-28","2023-03-30 09:06:05",NULL
2734,5,"titus fish","east african seafood",2600,2600,0,"2023-03-30","2023-03-30 09:12:03",NULL
2735,5,"semolina floor","Spice World Limited",3030,3030,0,"2023-03-30","2023-03-30 09:14:29",NULL
2736,5,"Tomatoes purchase","Huho Farm",5000,5000,0,"2023-03-29","2023-03-30 09:21:57",NULL
2737,2,"staples purchase","Beracah Supermarket",160,160,0,"2023-03-30","2023-03-30 09:25:34",NULL
2738,2,"Knives Sharpening","sharpener",120,120,0,"2023-03-30","2023-03-30 09:26:52",NULL
2739,2,"Glass cleaner purchase","muleshe whole sellers",250,250,0,"2023-03-25","2023-03-30 09:29:10",NULL
2740,2,"drinking water purchase","Country water",50,50,0,"2023-03-25","2023-03-30 09:31:59",NULL
2741,2,"drinking water purchase","Country water",50,50,0,"2023-03-27","2023-03-30 09:33:05",NULL
2742,2,"drinking water purchase","Country water",50,50,0,"2023-03-28","2023-03-30 09:35:55",NULL
2743,2,"drinking water purchase","Country water",50,50,0,"2023-03-29","2023-03-30 09:36:33",NULL
2744,2,"drinking water purchase","Country water",50,50,0,"2023-03-30","2023-03-30 09:37:36",NULL
2745,2,"omo purshase","Mamken Shop",50,50,0,"2023-03-25","2023-03-30 09:38:44",NULL
2746,2,"Eggs Purchase","Mamken Shop",90,90,0,"2023-03-26","2023-03-30 09:41:46",NULL
2747,2,"Maize Flour Purchase","Mamken Shop",220,220,0,"2023-03-29","2023-03-30 09:45:29",NULL
2748,2,"tissue purchase","Mamken Shop",30,30,0,"2023-03-29","2023-03-30 09:46:22",NULL
2749,2,"omo purshase","Mamken Shop",50,50,0,"2023-03-30","2023-03-30 09:47:24",NULL
2750,2,"Bonesaw replacement","Burma",2700,2700,0,"2023-03-30","2023-03-30 11:12:51",NULL
2751,2,"packangings","mlolongo",670,670,0,"2023-03-29","2023-03-30 11:14:44",NULL
2752,2,"packangings","mlolongo",970,970,0,"2023-03-30","2023-03-30 11:17:22",NULL
2753,2,"packangings","mlolongo",970,970,0,"2023-03-30","2023-03-30 11:18:05",NULL
2754,5,"Vegetables Stock Purchase","Market",2840,2840,0,"2023-03-31","2023-03-31 08:32:04",NULL
2755,5,"Liver & matumbo Purchase","george njoroge",5160,5160,0,"2023-03-31","2023-03-31 08:34:18",NULL
2756,2,"Maize Flour Purchase","Mamken Shop",220,220,0,"2023-03-31","2023-03-31 08:35:58",NULL
2757,2,"Jik Purchase","Mamken Shop",80,80,0,"2023-03-31","2023-03-31 08:36:42",NULL
2758,2,"drinking water purchase","Country water",50,50,0,"2023-03-31","2023-03-31 13:34:09",NULL
2760,2,"Washing Powder Purchase","Mamken Shop",50,50,0,"2023-04-01","2023-04-01 03:52:17",NULL
2761,2,"Airtime Purchase","Safaricom",500,500,0,"2023-04-01","2023-04-01 05:46:11",NULL
2762,3,"Service charge","Greatwall",3000,3000,0,"2023-04-01","2023-04-01 05:47:13",NULL
2763,3,"Water bill","Greatwall",1500,1500,0,"2023-04-01","2023-04-01 05:48:31",NULL
2764,3,"Electricity token purchase","Kenya Power",1500,1500,0,"2023-04-01","2023-04-01 05:49:16",NULL
2765,1,"Meat purchase delivery","Meat deliverer",700,700,0,"2023-04-01","2023-04-01 06:25:24",NULL
2766,5,"Goat Meat Supply","isatu",3150,3150,0,"2023-04-01","2023-04-02 07:26:57",NULL
2767,5,"Vegetables Stock Purchase","marikiti",2100,2100,0,"2023-04-01","2023-04-02 07:31:31",NULL
2768,5,"tilapia","Victory Farms",10543,10543,0,"2023-04-01","2023-04-02 07:33:16",NULL
2769,1,"bike fuel","Rubis Petrol Station",500,500,0,"2023-04-02","2023-04-02 09:21:32",NULL
2770,5,"Chicken Supply","Sympha Farm",8800,8800,0,"2023-04-02","2023-04-02 09:23:33",NULL
2771,2,"Knives Sharpening","kim",120,120,0,"2023-04-03","2023-04-03 09:30:42",NULL
2773,5,"Vegetables Stock Purchase","Market",1160,1160,0,"2023-04-03","2023-04-03 12:10:50",NULL
2775,2,"stretch wrap","Kitengela Kichinjio",2000,2000,0,"2023-04-03","2023-04-03 12:12:32",NULL
2776,2,"packangings","foodplus",915,915,0,"2023-04-03","2023-04-04 11:26:03",NULL
2777,5,"Vegetables Stock Purchase","Market",2000,2000,0,"2023-04-04","2023-04-04 11:56:33",NULL
2778,5,"Onions Purchase","Huho Farm",6000,6000,0,"2023-04-03","2023-04-04 13:18:33",NULL
2779,5,"semolina floor","Spice World Limited",3030,3030,0,"2023-04-04","2023-04-04 13:19:17",NULL
2780,5,"Chicken Supply","Sympha Farm",13200,13200,0,"2023-04-04","2023-04-04 13:20:14",NULL
2781,2,"packangings","mlolongo",970,970,0,"2023-04-04","2023-04-04 13:21:23",NULL
2782,5,"Liver & matumbo Purchase","george njoroge",3480,3480,0,"2023-04-04","2023-04-04 13:22:11",NULL
2783,1,"steak delivery","rider",600,600,0,"2023-04-04","2023-04-04 13:23:05",NULL
2784,5,"Steak Purchase","Burma",6720,6720,0,"2023-04-04","2023-04-04 13:23:46",NULL
2785,5,"Meat stock supply","Burma",36900,36900,0,"2023-04-04","2023-04-04 13:24:40",NULL
2786,5,"Tomatoes purchase","Huho Farm",5000,5000,0,"2023-04-05","2023-04-05 04:54:46",NULL
2787,2,"rich for lunch","Mamken Shop",170,170,0,"2023-04-02","2023-04-05 04:57:52",NULL
2788,2,"Maize Flour Purchase","Mamken Shop",220,220,0,"2023-04-03","2023-04-05 04:59:18",NULL
2789,2,"Jik Purchase","Mamken Shop",80,80,0,"2023-04-03","2023-04-05 05:00:11",NULL
2790,2,"tissue purchase","Mamken Shop",40,40,0,"2023-04-04","2023-04-05 05:00:52",NULL
2791,2,"Jik Purchase","Mamken Shop",80,80,0,"2023-04-04","2023-04-05 05:03:13",NULL
2792,2,"omo purshase","Mamken Shop",50,50,0,"2023-04-04","2023-04-05 05:18:11",NULL
2794,2,"tissue purchase","Mamken Shop",40,40,0,"2023-04-03","2023-04-05 05:25:24",NULL
2795,2,"Serviettes Purchase","Mamken Shop",100,100,0,"2023-04-03","2023-04-05 05:26:22",NULL
2796,2,"Maize Flour Purchase","Mamken Shop",220,220,0,"2023-04-04","2023-04-05 05:28:19",NULL
2797,2,"drinking water purchase","Country water",50,50,0,"2023-04-02","2023-04-05 05:29:08",NULL
2798,2,"drinking water purchase","Country water",50,50,0,"2023-04-03","2023-04-05 05:30:04",NULL
2799,5,"Vegetables Stock Purchase","Market",1200,1200,0,"2023-04-05","2023-04-05 06:20:43",NULL
2800,5,"Vegetables Stock Purchase","marikiti",2100,2100,0,"2023-04-05","2023-04-05 06:23:59",NULL
2801,5,"tilapia","Victory Farms",2735,2735,0,"2023-04-05","2023-04-05 06:25:32",NULL
2802,2,"Electricity token purchase","Edermann",1500,1500,0,"2023-04-05","2023-04-05 06:30:22",NULL
2803,1,"minced meat steak delivery","rider",600,600,0,"2023-04-05","2023-04-05 06:31:09",NULL
2804,5,"minced meat steak","Burma",6000,6000,0,"2023-04-05","2023-04-05 06:32:19",NULL
2805,2,"frying oil","mumtaz",2300,2300,0,"2023-04-03","2023-04-05 06:34:10",NULL
2806,5,"tilapia","Victory Farms",2929,2929,0,"2023-04-06","2023-04-06 05:14:14",NULL
2807,5,"semolina floor","east african seafood",3030,3030,0,"2023-04-06","2023-04-06 05:17:48",NULL
2808,5,"titus fish","Spice World Limited",2600,2600,0,"2023-04-06","2023-04-06 05:18:29",NULL
2809,1,"semolina floor delivery","rider",627,627,0,"2023-04-06","2023-04-06 05:19:32",NULL
2810,2,"Knives Sharpening","kim",120,120,0,"2023-04-06","2023-04-06 05:26:52",NULL
2811,5,"Goat Meat Supply","isatu",6075,6075,0,"2023-04-06","2023-04-06 12:19:01",NULL
2812,5,"Liver Purchase","george njoroge",4200,4200,0,"2023-04-06","2023-04-06 12:42:42",NULL
2813,5,"Vegetables Stock Purchase","Market",2670,2670,0,"2023-04-07","2023-04-07 11:57:17",NULL
2814,5,"Vegetables Stock Purchase","Market",1440,1440,0,"2023-04-06","2023-04-07 11:58:45",NULL
2815,5,"palm oil","gikomba",1200,1200,0,"2023-04-07","2023-04-07 11:59:59",NULL
2816,5,"stockfish","gikomba",2000,2000,0,"2023-04-07","2023-04-07 12:01:40",NULL
2817,5,"mudfish","gikomba",2950,2950,0,"2023-04-07","2023-04-07 12:03:28",NULL
2818,2,"Bonesaw blade replacement","Burma",900,900,0,"2023-04-07","2023-04-07 12:12:13",NULL
2819,5,"Steak Purchase","Burma",9360,9360,0,"2023-04-07","2023-04-07 12:14:49",NULL
2820,2,"drinking water purchase","Country water",100,100,0,"2023-04-07","2023-04-08 07:06:39",NULL
2821,2,"drinking water purchase","Country water",50,50,0,"2023-04-05","2023-04-08 07:07:54",NULL
2822,2,"omo purshase","Mamken Shop",50,50,0,"2023-04-07","2023-04-08 07:08:52",NULL
2823,2,"Glass cleaner purchase","Mamken Shop",200,200,0,"2023-04-07","2023-04-08 07:11:33",NULL
2824,2,"Excercise Book Purchase","Mamken Shop",40,40,0,"2023-04-06","2023-04-08 07:12:10",NULL
2825,1,"bike fuel","lawchi",500,500,0,"2023-04-06","2023-04-08 07:14:06",NULL
2826,2,"Maize Flour Purchase","Mamken Shop",220,220,0,"2023-04-08","2023-04-08 07:16:07",NULL
2827,5,"Vegetables Stock Purchase","Market",790,790,0,"2023-04-08","2023-04-08 07:17:17",NULL
2828,2,"packangings","mlolongo",1020,1020,0,"2023-04-07","2023-04-08 07:25:23",NULL
2829,2,"Electricity token purchase","Edermann",1500,1500,0,"2023-04-08","2023-04-08 07:29:04",NULL
2830,5,"Matumbo n liver Purchase","george njoroge",6000,6000,0,"2023-04-08","2023-04-08 07:29:54",NULL
2831,5,"Steak Purchase","Burma",11952,11952,0,"2023-04-08","2023-04-08 10:25:37",NULL
2832,2,"Knives Sharpening","kim",120,120,0,"2023-04-08","2023-04-08 10:30:34",NULL
2833,2,"woody","mumtaz",50,50,0,"2023-04-08","2023-04-08 10:38:52",NULL
2861,2,"Washing Powder Purchase","Mamken Shop",50,50,0,"2023-04-09","2023-04-09 11:06:30",NULL
2862,1,"Sam Transport","Pikipiki Rider",70,70,0,"2023-04-09","2023-04-09 11:07:36",NULL
2863,1,"Cynthia pikipiki fare to shop","Pikipiki Rider",150,150,0,"2023-04-09","2023-04-09 11:08:29",NULL
2864,5,"tilapia","Victory Farms",6356,6356,0,"2023-04-08","2023-04-10 06:00:42",NULL
2865,5,"Chicken Supply","Sympha Farm",7600,7600,0,"2023-04-09","2023-04-10 06:09:40",NULL
2866,5,"Vegetables Stock Purchase","Market",1900,1900,0,"2023-04-09","2023-04-10 06:12:58",NULL
2867,2,"packangings","foodplus",350,350,0,"2023-04-09","2023-04-10 06:23:23",NULL
2868,5,"Vegetables Stock Purchase","Market",500,500,0,"2023-04-10","2023-04-10 06:44:01",NULL
2869,4,"bonus easter","Sympha fresh",2500,2500,0,"2023-04-08","2023-04-10 06:45:03",NULL
2870,2,"Electricity token purchase","Edermann",2000,2000,0,"2023-04-10","2023-04-10 06:46:10",NULL
2871,5,"tilapia","Victory Farms",2754,2754,0,"2023-04-10","2023-04-10 06:46:54",NULL
2872,5,"Vegetables Stock Purchase","marikiti",2300,2300,0,"2023-04-10","2023-04-10 06:47:33",NULL
2873,2,"packangings","mlolongo",1280,1280,0,"2023-04-10","2023-04-10 06:48:24",NULL
2874,2,"woody","mumtaz",50,50,0,"2023-04-10","2023-04-10 13:11:52",NULL
2875,5,"Plantain Purchase","farmer",1300,1300,0,"2023-04-10","2023-04-10 13:13:42",NULL
2876,5,"kales n spinach","audriel",1440,1440,0,"2023-04-10","2023-04-10 13:15:07",NULL
2877,2,"woody","mumtaz",50,50,0,"2023-04-11","2023-04-11 06:24:40",NULL
2878,5,"Chicken Supply","Sympha Farm",3200,3200,0,"2023-04-11","2023-04-11 07:20:30",NULL
2879,5,"Vegetables Stock Purchase","Market",600,600,0,"2023-04-11","2023-04-11 07:21:24",NULL
2880,2,"Knives Sharpening","kim",120,120,0,"2023-04-11","2023-04-11 12:42:47",NULL
2881,2,"Gas Purchase","Damao Minimart",2900,2900,0,"2023-04-11","2023-04-11 12:43:42",NULL
2882,5,"Liver & matumbo Purchase","george njoroge",3996,3996,0,"2023-04-12","2023-04-12 11:42:35",NULL
2883,5,"Vegetables Stock Purchase","Market",1590,1590,0,"2023-04-12","2023-04-12 11:50:38",NULL
2884,5,"Chicken Supply","Sympha Farm",4000,4000,0,"2023-04-12","2023-04-12 13:17:40",NULL
2885,5,"Tomatoes purchase","Huho Farm",5000,5000,0,"2023-04-11","2023-04-12 13:35:56",NULL
2886,5,"Chicken Supply","Sympha Farm",4000,4000,0,"2023-04-13","2023-04-13 08:13:19",NULL
2887,4,"nelson payment","Sympha fresh",2400,2400,0,"2023-04-11","2023-04-13 08:20:37",NULL
2888,1,"nelson transport","Sympha fresh",600,600,0,"2023-04-11","2023-04-13 08:21:38",NULL
2889,2,"Cling Film Purchase","Kitengela Kichinjio",2000,2000,0,"2023-04-11","2023-04-13 08:47:25",NULL
2890,2,"Gas Purchase","Damao Minimart",2900,2900,0,"2023-04-11","2023-04-13 08:48:08",NULL
2891,1,"bike fuel","Texas Energies",500,500,0,"2023-04-12","2023-04-13 08:49:10",NULL
2892,2,"Electricity token purchase","Edermann",1500,1500,0,"2023-04-13","2023-04-13 08:49:55",NULL
2893,2,"clipper tube refillable lg","foodplus",695,695,0,"2023-04-13","2023-04-13 08:57:42",NULL
2894,2,"Agita Purchase","pro capital agrovet",1000,1000,0,"0000-00-00","2023-04-13 09:00:56",NULL
2896,2,"Jik Purchase","Mamken Shop",80,80,0,"2023-04-13","2023-04-13 09:02:46",NULL
2897,2,"drinking water purchase","Country water",50,50,0,"2023-04-12","2023-04-13 09:03:36",NULL
2898,2,"drinking water purchase","Country water",50,50,0,"2023-04-11","2023-04-13 09:04:20",NULL
2899,2,"Serviettes Purchase","Mamken Shop",100,100,0,"2023-04-09","2023-04-13 09:05:14",NULL
2900,2,"Maize Flour Purchase","Mamken Shop",220,220,0,"2023-04-11","2023-04-13 09:06:08",NULL
2901,2,"Salt Purchase","Mamken Shop",40,40,0,"2023-04-11","2023-04-13 09:07:03",NULL
2902,2,"omo purshase","Mamken Shop",50,50,0,"2023-04-11","2023-04-13 09:07:55",NULL
2903,2,"drinking water purchase","Country water",50,50,0,"2023-04-10","2023-04-13 09:08:32",NULL
2904,2,"drinking water purchase","Country water",50,50,0,"2023-04-09","2023-04-13 09:09:22",NULL
2905,2,"Maize Flour Purchase","Mamken Shop",220,220,0,"2023-04-10","2023-04-13 09:10:58",NULL
2906,2,"omo purshase","Mamken Shop",50,50,0,"2023-04-12","2023-04-13 09:13:15",NULL
2907,2,"tissue purchase","Mamken Shop",40,40,0,"2023-04-13","2023-04-13 09:13:54",NULL
2908,2,"Maize Flour Purchase","Mamken Shop",220,220,0,"2023-04-13","2023-04-13 09:16:11",NULL
2910,1,"bike repair& service","Alloyki auto logistics",6530,6530,0,"2023-04-13","2023-04-13 13:41:59",NULL
2911,5,"Vegetables Stock Purchase","Market",2110,2110,0,"2023-04-14","2023-04-14 10:04:50",NULL
2912,2,"Knives Sharpening","kim",120,120,0,"2023-04-14","2023-04-14 10:27:19",NULL
2913,5,"Chicken Supply","Sympha Farm",4100,4100,0,"2023-04-14","2023-04-14 10:30:09",NULL
2914,1,"bike fuel","Texas Energies",700,700,0,"2023-04-14","2023-04-15 05:15:13",NULL
2915,1,"bike fuel","Texas Energies",500,500,0,"2023-04-12","2023-04-15 05:17:01",NULL
2916,2,"drinking water purchase","Country water",50,50,0,"2023-04-14","2023-04-15 05:17:45",NULL
2917,5,"titus fish","east african seafood",2600,2600,0,"2023-04-14","2023-04-15 05:19:08",NULL
2918,1,"semolina floor delivery","rider",600,600,0,"2023-04-14","2023-04-15 05:19:51",NULL
2919,5,"semolina floor","Spice World Limited",3030,3030,0,"2023-04-14","2023-04-15 05:21:07",NULL
2920,2,"omo purshase","Mamken Shop",50,50,0,"2023-04-15","2023-04-15 05:26:08",NULL
2921,5,"Liver Purchase","george njoroge",2520,2520,0,"2023-04-14","2023-04-15 07:03:00",NULL
2922,2,"woody","Maya Mini Mart",60,60,0,"2023-04-14","2023-04-15 07:12:24",NULL
2923,5,"Vegetables Stock Purchase","Market",2190,2190,0,"2023-04-13","2023-04-15 07:43:38",NULL
2924,2,"Water bill","Edermann",1500,1500,0,"2023-04-13","2023-04-15 07:45:18",NULL
2925,5,"Goat Meat Supply","isatu",6075,6075,0,"2023-04-09","2023-04-15 07:49:42",NULL
2926,5,"Goat Meat Supply","isatu",5625,5625,0,"2023-04-14","2023-04-15 07:50:51",NULL
2927,5,"Steak Purchase","Burma",13920,13920,0,"2023-04-14","2023-04-15 07:53:24",NULL
2928,5,"Vegetables Stock Purchase","Market",750,750,0,"2023-04-15","2023-04-15 08:05:35",NULL
2929,5,"Liver & matumbo Purchase","george njoroge",6420,6420,0,"2023-04-15","2023-04-15 11:40:40",NULL
2930,5,"tilapia","harvest kitengela",7931,7931,0,"2023-04-14","2023-04-16 06:42:21",NULL
2931,5,"Vegetables Stock Purchase","Market",2000,2000,0,"2023-04-16","2023-04-16 09:44:53",NULL
